ID,Stratum,landcover,alertstrata,Long,Lat,zone,x,y,pixel,line,centxUTM,centyUTM,MGRS,GlobalForestChangeYear(Hansen2013)
949,20,5,4,-60.12682268,-35.67345772,20,760051.1143,-3951535.413,18669,438385,760065,-3951525,20HQF,0
950,19,5,3,122.6831272,11.38844385,51,465429.5535,1258949.282,8848,234703,465435,1258935,51PVN,0
951,21,5,5,18.04195984,45.76359225,33,736544.2881,5072282.549,17885,130923,736545,5072295,33TYL,0
952,18,5,2,29.06668809,8.481183646,35,727519.838,938099.4604,17584,268730,727515,938085,35PQK,0
953,21,5,5,-61.56220393,-23.46870004,20,646844.4835,-2596140.133,14895,393206,646845,-2596155,20KPV,0
954,19,5,3,-59.9169465,-28.52163568,21,214523.853,-3158460.606,484,415282,214515,-3158475,21JTJ,0
955,19,5,3,141.9306363,42.56801443,54,576384.1525,4713265.008,12546,126225,576375,4713255,54TWN,0
956,20,5,4,86.15014126,25.97122832,45,414925.4755,2872773.882,7164,207574,414915,2872785,45RVJ,0
957,19,5,3,80.3400032,60.34641427,44,463572.861,6690173.906,8786,76994,463575,6690165,44VMM,0
958,18,5,2,-50.10481451,-11.13586685,22,597752.1487,-1231149.856,13259,351038,597765,-1231155,22LEN,0
959,19,5,3,14.76798077,-17.69224324,33,475395.5265,-1956152.207,9180,365205,475395,-1956165,33KVA,0
960,18,5,2,79.87760242,8.4466198,44,376443.4309,933850.6854,5882,268871,376455,933855,44PLQ,0
961,21,5,5,-121.2007418,61.25473527,10,596525.5865,6792490.443,9884,63583,596535,6792495,10VEP,0
962,21,5,5,-104.5178688,40.3893499,13,540919.9576,4471084.268,11364,150963,540915,4471095,13TEE,0
963,20,5,4,114.7236082,-2.38570892,50,246845.8411,-263903.4689,1562,292130,246855,-263895,50MKC,0
964,21,5,5,-57.66202988,-27.32430853,21,434505.207,-3022529.918,7817,410750,434505,-3022515,21JVK,0
965,19,5,3,46.08291178,65.20248471,38,550677.671,7231456.181,11689,62285,550665,7231455,38WNT,0
966,19,5,3,31.06201892,-5.76467888,36,285394.1869,-637556.4251,2847,284585,285405,-637545,36MTU,0
967,20,5,4,-66.33397864,-14.40476853,19,787486.1865,-1594157.224,19583,363138,787485,-1594155,19LGE,0
968,18,5,2,33.83096972,13.84246651,36,589800.6643,1530459.807,12994,212318,589815,1530465,36PWA,0
969,21,5,5,32.16264559,-8.245253278,36,407777.042,-911507.7924,6926,293717,407775,-911505,36LVR,0
970,19,5,3,-75.71455782,49.01076391,18,447746.8875,5428898.311,8258,129036,447735,5428905,18UVV,0
971,20,5,4,147.5624086,-30.69973653,55,553858.8442,-3396460.93,11795,399883,553845,-3396465,55JEG,0
972,19,5,3,34.46213732,65.72830159,36,567061.8287,7290406.409,12236,20320,567075,7290405,36WWU,0
973,21,5,5,-117.4667576,64.30946717,11,477422.8626,7131582.552,9248,55614,477435,7131585,11WMM,13
974,21,5,5,68.53130292,55.95201015,42,470732.2971,6200837.656,9025,96639,470745,6200835,42VVH,0
975,20,5,4,-64.42507343,-29.09373282,20,361315.7594,-3219209.207,5377,413974,361305,-3219195,20JLN,0
976,18,5,2,75.96769826,54.233009,43,563076.4699,6009879.084,12103,99670,563085,6009885,43UEA,0
977,21,5,5,31.73198997,7.509688551,36,360093.3546,830296.1475,5337,235657,360105,830295,36NUP,0
978,19,5,3,-61.54546646,2.925443722,20,661661.0377,323456.9933,15389,295886,661665,323445,20NPJ,0
979,20,5,4,116.4831196,6.43427237,50,442843.281,711239.2602,8095,259626,442845,711225,50NMN,0
980,18,5,2,-57.31725201,-31.14805122,21,469760.0211,-3446053.221,8992,424868,469755,-3446055,21JVF,0
981,19,5,3,-91.10356996,53.41505744,15,626039.6104,5920119.043,14201,109330,626025,5920125,15UXV,0
982,20,5,4,-50.28761257,-10.05111687,22,578064.1306,-1111148.863,12602,347038,578055,-1111155,22LEP,0
983,21,5,5,17.43981445,-7.892136992,33,769014.5376,-873160.2793,18967,329105,769005,-873165,33MYM,0
984,18,5,2,32.74641886,5.302113256,36,471902.6074,586065.3385,9064,243798,471915,586065,36NVL,0
985,20,5,4,155.3214804,67.73053428,56,598157.4175,7514662.313,13272,36179,598155,7514655,56WNA,0
986,20,5,4,68.41057961,57.58209683,42,464755.1294,6382338.285,8825,90589,464745,6382335,42VVJ,0
987,21,5,5,-155.9760317,61.27950716,5,340493.7174,6797554.839,4683,40082,340485,6797565,05VLJ,0
988,19,5,3,83.23397629,67.50129645,44,595380.2599,7488983.203,13180,50367,595395,7488975,44WNV,0
989,20,5,4,33.29469106,7.988227898,36,532475.7853,883008.0338,11083,233900,532485,883005,36NWP,0
990,21,5,5,31.33739123,6.760859456,36,316246.0103,747626.7735,3875,238413,316245,747615,36NUN,0
991,20,5,4,-67.58481749,-12.93907699,19,653515.8058,-1430823.073,15117,357694,653505,-1430835,19LFF,0
992,19,5,3,30.05915795,69.20419384,35,621169.872,7680155.881,14039,43994,621165,7680165,35WPS,0
993,18,5,2,-61.12345634,0.593437129,20,708838.7839,65628.08752,16961,304480,708825,65625,20NQF,0
994,19,5,3,-102.7341601,66.85824626,13,599353.1665,7417384.698,13312,52753,599355,7417395,13WEQ,0
995,19,5,3,71.63831803,58.52196276,42,653648.406,6489842.075,15122,87005,653655,6489855,42VXK,0
996,20,5,4,39.96007914,62.42129355,37,549589.268,6921482.384,11653,69283,549585,6921495,37VEK,0
997,19,5,3,-57.68559563,-16.01515475,21,426651.0837,-1770732.788,7555,369024,426645,-1770735,21LVC,0
998,20,5,4,140.3946573,-7.525967902,54,433215.7373,-831939.6666,7774,311065,433215,-831945,54MVS,0
999,18,5,2,47.13409523,43.7523263,38,671811.1254,4846578.138,15727,141781,671805,4846575,38TPP,0
1000,20,5,4,140.014354,49.45020306,54,428559.908,5477971.611,7619,100734,428565,5477985,54UVV,0
1001,18,5,2,-62.65694785,0.07763129,20,538173.3096,8580.744936,11273,306381,538185,8595,20NNF,0
1002,18,5,2,-56.61738926,-27.34183373,21,537845.5033,-3024355.433,11262,410811,537855,-3024345,21JWK,0
1003,18,5,2,23.16918023,-14.71332543,34,733559.791,-1627742.213,17785,320926,733545,-1627755,34LGJ,0
1004,21,5,5,-97.82596532,22.01478178,14,621178.427,2434928.518,14039,222169,621165,2434935,14QPK,17
1005,19,5,3,162.272874,67.05122657,57,642351.0318,7440835.979,14745,15306,642345,7440825,57WXQ,0
1006,20,5,4,-62.53958737,-29.85917686,20,544468.5381,-3303270.129,11482,416777,544455,-3303285,20JNN,0
1007,18,5,2,80.58270233,53.25627426,44,472161.1737,5900860.781,9072,103304,472155,5900865,44UME,0
1008,18,5,2,134.9878954,-31.48896358,53,498850.3592,-3483793.503,9962,399460,498855,-3483795,53JMF,0
1009,21,5,5,35.30081641,-17.90680184,36,743751.5739,-1981379.886,18125,329379,743745,-1981365,36KYF,0
1010,20,5,4,-64.52540005,-14.69880354,20,335763.7885,-1625567.596,4526,360853,335775,-1625565,20LLJ,0
1011,20,5,4,72.63827036,63.9703753,43,384380.5253,7095854.638,6146,63471,384375,7095855,43VCL,0
1012,18,5,2,129.1277683,-15.08621919,52,513730.5396,-1667866.24,10458,328929,513735,-1667865,52LEJ,0
1013,20,5,4,22.15393241,-16.56580361,34,623114.6385,-1831876.59,14104,327730,623115,-1831875,34KFG,0
1014,21,5,5,69.3953507,55.31545551,42,525091.1317,6129967.094,10837,99001,525105,6129975,42UWG,0
1015,18,5,2,32.67209581,8.118781574,36,463875.57,897443.9745,8796,233419,463875,897435,36PVQ,0
1016,21,5,5,-60.31729551,-32.79953554,20,751210.4733,-3632251.007,18374,427743,751215,-3632265,20HQJ,0
1017,21,5,5,43.05404956,48.49329731,38,356233.4208,5372959.172,5208,124235,356235,5372955,38ULU,0
1018,20,5,4,147.5229682,66.76870167,55,523018.915,7405692.528,10767,39811,523005,7405695,55WEQ,0
1019,19,5,3,31.58314522,8.482027724,36,344037.3351,937871.8731,4801,232071,344025,937875,36PUQ,0
1020,19,5,3,-62.56727935,-0.10942694,20,548151.3484,-12095.31218,11605,307071,548145,-12105,20MNE,0
1021,20,5,4,-59.51782621,-27.05883566,21,250276.0957,-2995448.966,1676,409848,250275,-2995455,21JTL,0
1022,20,5,4,-115.9212543,60.32614202,11,559574.9217,6688221.088,11986,70393,559575,6688215,11VNG,0
1023,23,6,3,-139.8209374,67.6932258,7,549939.8371,7509137.761,11665,9695,549945,7509135,07WER,0
1024,24,6,4,-55.71101055,-32.00647519,21,621747.9209,-3541879.345,14058,428062,621735,-3541875,21HXE,0
1025,24,6,4,-97.78496006,21.5390018,14,625825.6877,2382292.211,14194,223924,625815,2382285,14QPJ,9
1026,1,6,1,-41.87536669,-21.31299185,24,201701.2097,-2359510.045,57,388650,201705,-2359515,24KTB,0
1027,22,6,2,82.94329853,19.13254682,44,704400.4492,2116629.98,16814,229445,704415,2116635,44QQG,0
1028,23,6,3,165.9133922,64.81019235,58,543376.7431,7187614.046,11446,23746,543375,7187625,58WES,0
1029,22,6,2,35.75475324,-14.73319968,36,796620.7431,-1630631.522,19888,317688,796635,-1630635,36LYJ,0
1030,25,6,5,-98.22749846,22.70238826,14,579341.3315,2510781.284,12645,219641,579345,2510775,14QNL,0
1031,23,6,3,-106.9022321,40.18083994,13,338050.1459,4449563.897,4602,151681,338055,4449555,13TCE,0
1032,22,6,2,-43.20980854,-9.979802728,23,696239.262,-1103710.833,16541,346790,696225,-1103715,23LPK,9
1033,25,6,5,-55.96357996,-33.69272251,21,596056.4227,-3728568.488,13202,434285,596055,-3728565,21HWC,0
1034,25,6,5,-55.64661396,-31.15103623,21,629003.9666,-3447128.983,14300,424904,628995,-3447135,21JXF,0
1035,25,6,5,33.87198234,2.886643126,36,596911.2533,319100.6473,13231,252697,596925,319095,36NWJ,0
1036,22,6,2,-58.66019559,-23.376055,21,330319.2076,-2586125.496,4344,396204,330315,-2586135,21KUQ,0
1037,22,6,2,119.0655602,56.86172024,50,625932.4539,6303894.544,14198,73204,625935,6303885,50VPJ,0
1038,22,6,2,114.8781664,54.02523585,50,361008.7379,5988412.602,5367,83720,361005,5988405,50ULE,0
1039,24,6,4,135.6273472,66.54555804,53,527863.1989,7380861.591,10929,37305,527865,7380855,53WNP,0
1040,23,6,3,-88.72936395,31.03132266,16,334946.5936,3434357.604,4498,195521,334935,3434355,16RCV,0
1041,22,6,2,-48.12454016,-9.131783551,22,816064.906,-1010681.348,20536,343689,816075,-1010685,22LHQ,0
1042,25,6,5,20.17544718,-7.03245835,34,408930.5314,-777417.2596,6965,292581,408945,-777405,34MDT,0
1043,25,6,5,-53.87087612,-32.36130592,22,229850.5294,-3584109.394,995,429470,229845,-3584115,22HBK,0
1044,25,6,5,-116.5778141,63.39395549,11,521095.9904,7029553.304,10703,59015,521085,7029555,11VNL,8
1045,24,6,4,42.6243692,0.181883745,38,235576.8098,20121.02889,1186,302663,235575,20115,38NKF,0
1046,25,6,5,48.63394681,52.67902617,39,340050.2535,5839192.851,4669,108694,340065,5839185,39UUU,0
1047,22,6,2,12.92029847,43.48677347,33,331829.2189,4816973.364,4394,139434,331815,4816965,33TUJ,0
1048,24,6,4,-50.21334719,-18.39354068,22,583092.5513,-2033906.242,12770,377796,583095,-2033895,22KEE,0
1049,24,6,4,42.86894678,0.243445958,38,262814.1983,26926.84285,2094,302436,262815,26925,38NKF,3
1050,23,6,3,32.54632019,-25.44308131,36,454384.5425,-2814088.565,8480,357136,454395,-2814075,36JVS,0
1051,1,6,1,132.2404998,65.31187485,52,650974.8003,7247093.668,15033,31764,650985,7247085,52WFT,0
1052,25,6,5,-41.28610559,-16.49471967,24,255962.196,-1825042.622,1866,370834,255975,-1825035,24KTG,0
1053,25,6,5,-44.97624765,-7.983129633,23,502617.5969,-882432.8822,10087,339414,502605,-882435,23MNM,0
1054,25,6,5,-40.41838932,-18.84599643,24,350565.7162,-2084385.013,5019,379479,350565,-2084385,24KUE,0
1055,23,6,3,-36.96029769,-7.918124451,24,724864.1606,-875797.9554,17496,339193,724875,-875805,24MYS,0
1056,25,6,5,-77.88016091,21.15772051,18,200890.0853,2342318.223,30,231922,200895,2342325,18QTJ,4
1057,22,6,2,35.26296053,4.759768141,36,751013.0352,526521.0148,18367,245783,751005,526515,36NYL,0
1058,24,6,4,-72.3016469,18.63292818,18,784702.6411,2062355.66,19490,241254,784695,2062365,18QYF,0
1059,23,6,3,-66.28897995,46.06866334,19,709657.918,5105249.953,16989,139825,709665,5105235,19TGM,13
1060,24,6,4,88.446267,47.89033735,45,608112.3131,5305124.162,13604,126496,608115,5305125,45UXP,0
1061,25,6,5,-39.74094239,-10.26706201,24,418861.0935,-1135033.56,7296,347834,418875,-1135035,24LVP,0
1062,24,6,4,-65.35916821,8.395313852,20,240207.4035,928782.0589,1340,275708,240195,928785,20PKQ,0
1063,22,6,2,-112.971686,61.29947095,12,394376.3702,6797738.859,6479,66742,394365,6797745,12VUP,0
1064,24,6,4,19.09505852,-14.5358965,34,294736.2609,-1607851.781,3158,320263,294735,-1607865,34LBK,0
1065,24,6,4,34.90159978,5.455984653,36,710686.4103,603401.0264,17023,243220,710685,603405,36NYM,0
1066,23,6,3,-1.970981059,52.93314716,30,569163.4514,5865329.345,12306,37823,569175,5865315,30UWD,0
1067,24,6,4,-60.35011718,-23.22343554,20,771182.0798,-2570728.321,19040,392358,771195,-2570715,20KQV,1
1068,25,6,5,35.70808422,-17.08362408,36,788218.506,-1890807.997,19607,326360,788205,-1890795,36KYG,0
1069,24,6,4,39.39079878,39.50807428,37,533596.6561,4373233.49,11120,154225,533595,4373235,37SED,0
1070,25,6,5,-54.77876359,-32.61103276,21,708426.3855,-3610345.364,16948,430344,708435,-3610335,21HYD,0
1071,25,6,5,-38.69517673,-9.939753187,24,533413.5455,-1098766.746,11114,346625,533415,-1098765,24LWQ,0
1072,22,6,2,-81.53678362,52.9997185,17,463976.1624,5872373.981,8799,114254,463965,5872365,17UMU,0
1073,22,6,2,79.27490053,55.76057951,44,391751.1221,6180780.615,6392,93973,391755,6180795,44ULG,0
1074,23,6,3,50.11253259,57.72660681,39,447144.1992,6398619.227,8238,90046,447135,6398625,39VVE,0
1075,25,6,5,-74.67094302,53.05906054,18,522052.9562,5878891.173,10735,114036,522045,5878905,18UWD,0
1076,23,6,3,15.49242223,-11.97097158,33,553610.9721,-1323391.518,11787,344113,553605,-1323405,33LWG,0
1077,24,6,4,-107.9075141,48.59084125,12,728025.4298,5386590.609,17601,113780,728025,5386605,12UYU,0
1078,24,6,4,149.5187158,-32.63956596,55,736272.0172,-3614132.436,17876,407139,736275,-3614145,55HGD,0
1079,1,6,1,30.70677537,-23.89359106,36,266520.1,-2644338.874,2218,351478,266535,-2644335,36KTU,0
1080,23,6,3,-102.6247769,49.11864795,13,673309.7175,5443362.203,15777,118554,673305,5443365,13UFQ,0
1081,23,6,3,-75.62980985,40.63823438,18,446743.313,4498789.547,8225,160040,446745,4498785,18TVL,0
1082,22,6,2,40.87231076,9.384189708,37,705606.2967,1037875.477,16854,265404,705615,1037865,37PGL,0
1083,25,6,5,-43.19111928,-15.43456138,23,694097.748,-1707206.955,16470,366906,694095,-1707195,23LPD,0
1084,24,6,4,-103.004746,19.49621148,13,709403.0734,2156950.851,16980,228101,709395,2156955,13QGB,0
1085,22,6,2,45.22428167,-19.43479379,38,523543.6812,-2148952.894,10785,374965,523545,-2148945,38KND,0
1086,23,6,3,-67.28130347,53.14655742,19,614946.5868,5889953.727,13832,113668,614955,5889945,19UFU,0
1087,25,6,5,-38.60966466,-7.973503382,24,543017.7317,-881388.9374,11434,339379,543015,-881385,24MWS,0
1088,23,6,3,-68.56419263,-52.2629383,19,529742.7362,-5790373.071,10992,503012,529755,-5790375,19FEC,0
1089,22,6,2,133.1118501,47.14310494,53,356837.9452,5222796.558,5228,109240,356835,5222805,53TLN,0
1090,22,6,2,-121.4460795,37.5958916,10,637179.6536,4162114.956,11239,151262,637185,4162125,10SFG,0
1091,25,6,5,41.10407379,54.99693447,37,634594.4439,6096475.012,14487,96784,634605,6096465,37UFB,0
1092,25,6,5,44.97886254,-19.66040376,38,497784.2086,-2173902.439,9926,375797,497775,-2173905,38KMD,0
1093,23,6,3,34.56484133,-7.97630705,36,672474.9411,-882005.4495,15749,292734,672465,-882015,36MXS,0
1094,23,6,3,-63.55473837,-37.47296655,20,450948.762,-4147486.655,8365,444917,450945,-4147485,20HMD,0
1095,25,6,5,34.16406477,2.350657416,36,629431.9299,259873.6691,14315,254671,629445,259875,36NXH,0
1096,24,6,4,-82.49005631,27.57347957,17,352911.5605,3050841.433,5097,208305,352905,3050835,17RLL,0
1097,25,6,5,-56.54363282,-15.04962804,21,549051.9979,-1663865.812,11635,365462,549045,-1663875,21LWD,15
1098,25,6,5,144.3611807,-37.00079326,55,265187.5928,-4098215.926,2173,423275,265185,-4098225,55HBV,0
1099,24,6,4,-38.6029751,-9.593341385,24,543565.4885,-1060476.579,11452,345349,543555,-1060485,24LWQ,0
1100,22,6,2,-7.30236524,41.97655379,29,640647.8793,4648566.841,14688,148381,640635,4648575,29TPG,0
1101,24,6,4,25.70088638,-14.61723289,35,360079.7094,-1616391.318,5336,353879,360075,-1616385,35LLD,0
1102,23,6,3,-104.487217,23.40159578,13,552394.5159,2588070.555,11747,213730,552405,2588085,13QEF,0
1103,22,6,2,32.59502555,-11.79124803,36,455880.8799,-1303502.285,8530,306784,455895,-1303515,36LVN,0
1104,22,6,2,38.69652104,-1.15316569,37,466237.0253,-127461.4292,8875,304248,466245,-127455,37MDU,0
1105,24,6,4,-72.27189251,-51.19595041,18,690607.3512,-5675153.184,16354,499171,690615,-5675145,18FXJ,0
1106,22,6,2,37.24098103,8.241957508,37,306244.1617,911473.2517,3542,269617,306255,911475,37PCK,0
1107,25,6,5,20.09355429,54.51422379,34,441318.371,6041114.886,8044,65297,441315,6041115,34UDF,0
1108,25,6,5,-58.66918409,-21.50721837,21,327098.5066,-2379208.094,4237,389306,327105,-2379195,21KUS,9
1109,24,6,4,-40.67616448,-10.97454111,24,316849.2609,-1213674.551,3895,350455,316845,-1213665,24LUN,0
1110,23,6,3,164.992193,68.23315914,58,499676.9185,7568859.857,9989,11038,499665,7568865,58WDA,0
1111,23,6,3,11.82622914,61.95294592,32,648224.9259,6872165.661,14941,24261,648225,6872175,32VPP,0
1112,22,6,2,-46.16834054,-21.3861534,23,378884.6003,-2365335.602,5963,388844,378885,-2365335,23KLS,0
1113,23,6,3,-95.83647959,35.90368914,15,244011.4371,3976983.892,1467,174101,244005,3976995,15STV,0
1114,25,6,5,-51.28618811,-26.15902333,22,471397.5597,-2893326.354,9047,406444,471405,-2893335,22JDS,0
1115,25,6,5,-51.28280422,-8.391561987,22,468865.5422,-927597.2643,8962,340919,468855,-927585,22LDR,5
1116,23,6,3,-112.4358102,63.7876194,12,429243.3738,7074143.81,7642,57529,429255,7074135,12VVR,0
1117,23,6,3,-124.5458108,53.07652762,10,396447.0694,5881900.505,3214,93936,396435,5881905,10UCD,0
1118,23,6,3,-52.37654069,-30.78784572,22,368290.9724,-3406900.243,5610,423563,368295,-3406905,22JCM,0
1119,24,6,4,36.35930778,-6.028298219,37,207669.2804,-667040.5681,256,322234,207675,-667035,37MBP,0
1120,24,6,4,-99.52779049,23.14157351,14,445967.2665,2559289.858,8199,218024,445965,2559285,14QML,0
1121,25,6,5,89.48961859,47.65433408,45,686946.1634,5280884.865,16232,127304,686955,5280885,45TXN,0
1122,22,6,2,45.00032003,-24.2947315,38,500032.4763,-2686858.046,10001,392895,500025,-2686845,38KNU,18
1123,22,6,2,106.2879329,48.52598252,48,595092.3831,5375564.535,13170,117482,595095,5375565,48UWU,0
1124,24,6,4,37.64587823,0.267666044,37,349307.6605,29593.46247,4977,299013,349305,29595,37NCA,0
1125,23,6,3,17.4150629,-2.918817439,33,768469.3597,-322908.0727,18949,310763,768465,-322905,33MYS,0
1126,25,6,5,33.11545308,4.541920381,36,512806.9711,502030.2373,10427,246599,512805,502035,36NWL,0
1127,25,6,5,-1.759669137,54.04770362,30,581208.1745,5989540.807,12707,33682,581205,5989545,30UWE,0
1128,25,6,5,24.72535315,-6.806870607,35,248596.4183,-752990.8762,1620,325099,248595,-752985,35MKN,0
1129,24,6,4,-83.76333734,34.13376606,17,245175.6181,3780437.582,1506,183985,245175,3780435,17SKT,0
1130,23,6,3,-96.61294601,34.07266037,14,720275.3052,3772784.06,17343,177574,720285,3772785,14SQC,8
1131,22,6,2,30.93549914,11.32432365,36,274670.8312,1252637.839,2489,221579,274665,1252635,36PTT,0
1132,24,6,4,30.49354668,9.978068045,36,225202.624,1104029.583,840,226533,225195,1104015,36PTS,0
1133,22,6,2,40.38592654,-14.33996027,37,649457.5225,-1585772.519,14982,352859,649455,-1585785,37LFE,0
1134,1,6,1,6.379125477,6.652227153,32,210213.6732,736072.2521,341,228798,210225,736065,32NKN,0
1135,22,6,2,-117.417836,58.67151994,11,475766.2165,6503551.993,9192,76548,475755,6503565,11VMF,6
1136,22,6,2,-85.3418017,10.39173572,16,681533.0529,1149198.615,16051,271693,681525,1149195,16PFS,0
1137,25,6,5,-59.81704528,-37.57729338,21,251232.1301,-4162647.692,1708,448754,251235,-4162635,21HTU,0
1138,23,6,3,98.11646012,32.5880471,47,417080.5725,3605963.672,7236,183135,417075,3605955,47SMS,0
1139,23,6,3,144.0005281,65.09502768,54,640950.4373,7222393.848,14699,42587,640965,7222395,54WXT,0
1140,22,6,2,30.9569842,47.5054971,36,346152.3429,5263363.527,4872,87888,346155,5263365,36TUT,0
1141,24,6,4,-77.28461893,21.38287508,18,263126.6531,2366244.899,2104,231125,263115,2366235,18QTJ,0
1142,22,6,2,74.44992408,49.49811672,43,460168.8999,5482976.843,8672,117234,460155,5482965,43UDQ,0
1143,24,6,4,148.7089233,-34.99388684,55,655961.6608,-3873699.241,15199,415791,655965,-3873705,55HFB,0
1144,25,6,5,17.13986687,12.61323424,33,732453.3731,1395313.603,17749,253489,732465,1395315,33PYQ,0
1145,24,6,4,7.088139235,46.61582728,32,353612.6306,5164249.16,5121,81192,353625,5164245,32TLS,0
1146,24,6,4,-55.26940394,-10.97872242,21,689097.3585,-1214170.758,16303,350472,689085,-1214175,21LXH,0
1147,23,6,3,27.72539989,-30.60433454,35,569536.2476,-3385977.713,12318,412865,569535,-3385965,35JNG,0
1148,25,6,5,-48.40639224,-16.52918338,22,776831.8203,-1829255.628,19228,370975,776835,-1829265,22KGG,0
1149,23,6,3,93.96717174,31.178127,46,592162.0485,3449745.876,13072,188342,592155,3449745,46REV,0
1150,22,6,2,-19.98254749,63.57375125,27,550520.9035,7049919.217,11684,71670,550515,7049925,27VWL,0
1151,24,6,4,-44.57256629,-12.174237,23,546500.3432,-1345857.12,11550,354861,546495,-1345845,23LNG,0
1152,24,6,4,-40.72265486,-7.658571152,24,309982.4445,-846933.4462,3666,338231,309975,-846945,24MUS,0
1153,22,6,2,37.50433543,40.93671185,37,374090.0259,4532808.441,5803,148906,374085,4532805,37TCF,0
1154,24,6,4,-98.61419014,35.18926641,14,535124.6204,3894100.469,11171,173530,535125,3894105,14SNE,0
1155,25,6,5,-45.14150577,-12.01885455,23,484596.8671,-1328642.497,9487,354288,484605,-1328655,23LMG,20
1156,23,6,3,43.94356614,42.5339509,38,413243.4588,4709603.681,7108,146347,413235,4709595,38TMN,0
1157,22,6,2,-49.73749406,-19.72441146,22,632301.3563,-2181477.148,14410,382715,632295,-2181465,22KFD,0
1158,24,6,4,-42.23522607,-7.10443064,23,805419.4237,-786205.2447,20181,336206,805425,-786195,23MRN,0
1159,22,6,2,41.31197765,7.588806787,37,755094.0916,839520.2184,18503,272015,755085,839535,37NGJ,0
1160,23,6,3,-74.91768211,59.43089142,18,504670.1294,6588036.513,10156,90398,504675,6588045,18VWL,0
1161,24,6,4,28.02309047,-25.60449572,35,602732.3643,-2832281.84,13425,394409,602745,-2832285,35JPM,0
1162,24,6,4,-68.9114169,54.13334511,19,505788.0086,5998361.494,10193,110054,505785,5998365,19UEV,0
1163,23,6,3,47.09763543,-20.82245167,38,718298.2153,-2303919.002,17277,380131,718305,-2303925,38KQC,0
1164,24,6,4,-35.49036233,-8.8453592,25,226076.3538,-978671.4142,869,342622,226065,-978675,25LBL,0
1165,23,6,3,-123.1208441,54.39897891,10,492154.6655,6027920.455,6405,89069,492165,6027915,10UDF,18
1166,23,6,3,-45.01690305,-3.97084229,23,498123.5984,-438904.4501,9938,324630,498135,-438915,23MMR,0
1167,24,6,4,-58.63573433,-24.2769647,21,333970.6753,-2685865.531,4466,399528,333975,-2685855,21KUP,0
1168,24,6,4,-44.50754365,-10.60206803,23,553869.3148,-1172023.072,11796,349067,553875,-1172025,23LNJ,0
1169,24,6,4,-42.00331835,-10.46842798,23,828082.2383,-1158764.208,20936,348625,828075,-1158765,23LRJ,0
1170,22,6,2,-50.43746472,-15.03657094,22,560467.2995,-1662447.921,12016,365414,560475,-1662435,22LEJ,0
1171,22,6,2,129.2296346,50.59683048,52,516252.603,5605017.638,10542,86500,516255,5605005,52UEB,0
1172,24,6,4,27.73296737,8.350612358,35,580704.0191,923133.8953,12690,269228,580695,923145,35PNK,0
1173,22,6,2,-52.10347356,-18.98186962,22,383841.2542,-2099185.233,6128,379972,383835,-2099175,22KCE,0
1174,23,6,3,-65.57595874,58.67833248,20,350650.379,6507103.816,5022,89764,350655,6507105,20VLL,0
1175,25,6,5,-57.89042786,-15.83936839,21,404652.6951,-1751369.567,6822,368378,404655,-1751355,21LVC,0
1176,24,6,4,95.01534459,55.59796172,46,626984.8678,6163178.287,14233,97894,626985,6163185,46UFG,0
1177,23,6,3,145.6519154,66.75915594,55,440643.0417,7405173.559,8022,39828,440655,7405185,55WDQ,0
1178,1,6,1,130.1415141,48.20941815,52,584806.0073,5340206.52,12827,95327,584805,5340195,52UEU,0
1179,22,6,2,40.44927217,4.204427244,37,660853.6835,464873.0784,15362,284504,660855,464865,37NFE,0
1180,23,6,3,11.87318079,9.110604401,32,815832.8481,1008335.009,20528,219722,815835,1008345,32PRR,0
1181,22,6,2,176.5647511,-38.26897158,60,461926.2184,-4235748.229,8731,407859,461925,-4235745,60HVC,0
1182,24,6,4,-45.29780177,-4.623606734,23,466969.0918,-511065.5104,8899,327035,466965,-511065,23MMQ,0
1183,23,6,3,-111.1742339,39.96717898,12,485120.3272,4424128.95,9504,145863,485115,4424115,12TVK,0
1184,1,6,1,-57.66972958,-12.36735716,21,427192.5431,-1367266.949,7573,355575,427185,-1367265,21LVG,0
1185,23,6,3,-122.4896571,58.45027922,10,529786.171,6478955.969,7659,74034,529785,6478965,10VEK,0
1186,22,6,2,39.89963643,48.2256993,37,566815.291,5341777.473,12227,121940,566805,5341785,37UEP,0
1187,25,6,5,-52.77230013,-19.70037146,22,314236.8369,-2179293.698,3808,382643,314235,-2179305,22KCD,20
1188,25,6,5,-52.18842305,-6.251164595,22,368530.0787,-691117.4567,5618,333037,368535,-691125,22MCU,8
1189,23,6,3,-99.47429841,30.34458279,14,454413.624,3357064.244,8481,191431,454425,3357075,14RMU,0
1190,24,6,4,8.328242016,5.076317536,32,425539.7029,561138.955,7518,234629,425535,561135,32NML,0
1191,22,6,2,39.40876459,4.315943952,37,545357.5221,477062.7107,11512,284097,545355,477075,37NEE,0
1192,22,6,2,78.91533844,16.37306079,44,277335.7336,1811344.226,2578,239621,277335,1811355,44QKD,0
1193,23,6,3,61.80709675,65.26546799,41,444308.1591,7238567.582,8144,62048,444315,7238565,41WMN,0
1194,24,6,4,-83.82450013,34.63968357,17,241097.5802,3836715.626,1370,182109,241095,3836715,17SKU,0
1195,25,6,5,-52.07839577,-13.05562719,22,383077.1529,-1443535.921,6103,358117,383085,-1443525,22LCL,0
