ID,Stratum,Long,Lat,VEG-DIST-STATUS,VEG-ANOM-MAX,VEG-IND-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-DUR,VEG-DIST-COUNT,GEN-DIST-STATUS,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-DUR,GEN-DIST-COUNT
102,4,151.0132129,-34.08260938,0,0,0,NA,0,0,200,99,0,0,1075,0,0,0,NA,0,0,0,0,1082
103,3,86.85757956,27.00552227,0,0,0,NA,0,0,200,100,0,0,1092,0,0,0,NA,0,0,0,0,1092
104,4,85.44053672,25.95121693,0,0,0,NA,0,0,200,91,0,0,1092,0,0,0,NA,0,0,0,0,1092
105,3,107.8640849,36.43722799,0,0,0,NA,0,0,200,39,0,0,1091,0,0,0,NA,0,0,0,0,1091
106,3,34.74260223,-0.894043014,0,0,0,NA,0,0,200,98,0,0,1086,0,0,0,NA,0,0,0,0,1092
107,5,-56.46948806,-6.038686299,6,56,16584,20230628,22,111,77,21,1,0,1019,0,0,0,NA,0,0,0,0,1089
108,5,-55.29611373,-15.42640739,8,55,1666,20230207,7,26,72,17,2,0,1088,0,0,0,NA,0,0,0,0,1088
109,4,76.49486206,15.03769509,0,0,0,NA,0,0,200,95,0,0,1092,0,0,0,NA,0,0,0,0,1092
110,4,113.1230672,25.04681009,0,0,0,NA,0,0,200,88,0,0,1094,7,20,460,20231117,5,9,2,0,1094
111,3,-97.66187351,37.78208117,0,0,0,NA,0,0,200,80,0,0,1092,0,0,0,NA,0,0,0,0,1095
112,2,-7.234352206,41.69411205,0,0,0,NA,0,0,200,80,0,0,1059,7,20,410,20230124,5,16,1,0,1072
113,4,34.49112699,-5.699652616,0,0,0,NA,0,0,200,69,0,0,1086,0,0,0,NA,0,0,0,0,1092
114,2,35.66775747,38.91256065,0,0,0,NA,0,0,200,59,0,0,1095,0,0,0,NA,0,0,0,0,1095
115,4,99.94412133,1.224308846,0,0,0,NA,0,0,200,94,0,0,1058,0,0,0,NA,0,0,0,0,1093
116,5,112.6845311,29.4943539,8,52,3105,20230107,9,66,62,10,1,0,1089,0,0,0,NA,0,0,0,0,1089
117,4,-92.08851467,31.1000104,0,0,0,NA,0,0,200,97,0,0,1095,0,0,0,NA,0,0,0,0,1095
118,2,113.1724182,32.90604962,0,0,0,NA,0,0,200,87,0,0,1092,0,0,0,NA,0,0,0,0,1094
119,3,97.80282162,16.89039168,0,0,0,NA,0,0,200,92,0,0,1094,0,0,0,NA,0,0,0,0,1094
120,4,73.38126678,26.14545484,0,0,0,NA,0,0,200,88,0,0,1092,0,0,0,NA,0,0,0,0,1092
121,5,19.65909274,51.57388258,0,0,0,NA,0,0,200,97,0,0,1002,0,0,0,NA,0,0,0,0,1094
122,3,34.56777929,9.323511155,0,0,0,NA,0,0,200,94,0,0,1094,0,0,0,NA,0,0,0,0,1094
123,3,28.41942884,67.16739365,0,0,0,NA,0,0,200,73,0,0,1008,0,0,0,NA,0,0,0,0,1018
124,5,-80.4958468,43.32878354,6,72,1914,20231003,6,54,89,17,1,0,1059,0,0,0,NA,0,0,0,0,1090
125,4,-62.56768874,-39.91265074,0,0,0,NA,0,0,200,44,0,0,1091,0,0,0,NA,0,0,0,0,1091
126,4,-97.82569655,19.01883251,7,46,7690,20230824,15,41,62,16,1,0,1086,0,0,0,NA,0,0,0,0,1086
127,2,29.62935383,-25.6048488,0,0,0,NA,0,0,200,82,0,0,1068,0,0,0,NA,0,0,0,0,1068
128,5,-48.82878486,-22.43494041,6,63,3416,20231210,8,16,72,9,1,0,1089,0,0,0,NA,0,0,0,0,1092
129,2,77.37474755,27.64926384,0,0,0,NA,0,0,200,48,0,0,1089,0,0,0,NA,0,0,0,0,1091
130,2,142.937113,-28.84176953,0,0,0,NA,0,0,200,29,0,0,1094,0,0,0,NA,0,0,0,0,1094
131,5,27.0175917,61.29991552,0,0,0,NA,0,0,200,94,0,0,1024,0,0,0,NA,0,0,0,0,1033
132,4,39.56013384,-3.879539921,0,0,0,NA,0,0,200,93,0,0,1095,0,0,0,NA,0,0,0,0,1065
133,5,-100.1983267,20.70715295,8,61,5379,20230829,11,36,73,12,1,0,1094,0,0,0,NA,0,0,0,0,1094
134,5,107.2854781,34.5556539,8,54,12801,20230103,17,113,75,21,1,0,1088,0,0,0,NA,0,0,0,0,1088
135,2,-92.25021764,32.99696492,0,0,0,NA,0,0,200,98,0,0,1093,0,0,0,NA,0,0,0,0,1093
136,2,75.63366041,22.49140821,0,0,0,NA,0,0,200,100,0,0,1094,0,0,0,NA,0,0,0,0,1094
137,5,-51.98805072,-28.18782936,8,52,1182,20230825,6,33,72,20,1,0,1095,0,0,0,NA,0,0,0,0,1095
138,4,-92.83014899,16.09753923,0,0,0,NA,0,0,200,75,0,0,1095,0,0,0,NA,0,0,0,0,1095
139,5,108.2030848,28.02283796,6,53,835,20231015,5,38,69,16,1,0,1055,0,0,0,NA,0,0,0,0,1068
140,3,116.7227286,34.52721706,0,0,0,NA,0,0,200,83,0,0,1091,0,0,0,NA,0,0,0,0,1094
141,4,110.5466791,23.89655754,0,0,0,NA,0,0,200,83,0,0,1092,0,0,0,NA,0,0,0,0,1092
142,2,118.4324085,33.76016578,0,0,0,NA,0,0,200,100,0,0,1091,0,0,0,NA,0,0,0,0,1093
143,2,-114.1573599,42.60127267,0,0,0,NA,0,0,200,100,0,0,1095,7,35,3296,20230907,12,33,1,0,1083
144,5,120.0346821,36.10410541,7,24,9636,20230101,23,107,33,9,2,0,1086,0,0,0,NA,0,0,0,0,1093
145,2,46.52587762,33.40322125,0,0,0,NA,0,0,200,34,0,0,1095,7,17,570,20230915,6,11,1,0,1095
146,5,1.954524367,50.44126601,8,74,940,20231007,5,11,99,25,1,0,1045,0,0,0,NA,0,0,0,0,1094
147,3,10.00481334,54.53369998,0,0,0,NA,0,0,200,92,0,0,1058,0,0,0,NA,0,0,0,0,1033
148,5,-51.29213923,-20.12493318,6,50,3020,20231201,10,28,58,8,1,0,1092,0,0,0,NA,0,0,0,0,1095
149,3,-98.55463742,38.30006953,0,0,0,NA,0,0,200,74,0,0,1092,0,0,0,NA,0,0,0,0,1095
150,4,-86.15064339,34.18165324,7,36,2390,20230104,10,41,60,24,1,0,1092,0,0,0,NA,0,0,0,0,1092
151,4,-76.67341629,45.46510235,3,31,618,20230922,6,59,74,43,1,0,1053,0,0,0,NA,0,0,0,0,1078
152,2,40.44780383,-14.38514511,0,0,0,NA,0,0,200,99,0,0,1081,0,0,0,NA,0,0,0,0,1092
153,4,35.28803772,9.854591511,7,32,14410,20230104,28,141,68,36,1,0,1090,0,0,0,NA,0,0,0,0,1090
154,4,-123.2611357,45.22675808,0,0,0,NA,0,0,200,93,0,0,1086,0,0,0,NA,0,0,0,0,1084
